-4.004476070404052734e-01,5.760191679000854492e-01,-5.267097055912017822e-02,4.119356274604797363e-01,3.055455386638641357e-01
-3.325002193450927734e-01,-1.189826577901840210e-01,8.812246918678283691e-01,-1.509967565536499023e+00,4.394219517707824707e-01
-1.818374395370483398e-01,3.800371885299682617e-01,1.169760346412658691e+00,-5.239361524581909180e-01,-3.412318527698516846e-01
4.959246814250946045e-01,-1.040001273155212402e+00,7.736926078796386719e-01,1.611666679382324219e+00,8.372511714696884155e-02
-6.043778657913208008e-01,-7.191499322652816772e-02,-6.030805110931396484e-01,9.522734284400939941e-01,-3.226325809955596924e-01
-1.376833081245422363e+00,-4.243873357772827148e-01,9.202808141708374023e-01,1.560377597808837891e+00,2.121203243732452393e-01
-9.813838601112365723e-01,-3.171209692955017090e-01,8.726208209991455078e-01,-4.030988514423370361e-01,-3.741729855537414551e-01
5.479974672198295593e-02,7.462379932403564453e-01,-1.439356058835983276e-01,5.917989611625671387e-01,1.216706857085227966e-01
-1.156157732009887695e+00,-1.000548481941223145e+00,4.194605350494384766e-01,-6.402788758277893066e-01,-1.107466518878936768e-01
-6.650329232215881348e-01,-2.912991344928741455e-01,1.485348939895629883e+00,-1.033486485481262207e+00,3.501242101192474365e-01
6.335771679878234863e-01,-1.982048004865646362e-01,1.110524773597717285e+00,-1.483544707298278809e+00,5.462800264358520508e-01
1.070928573608398438e+00,3.800296783447265625e-01,3.011623322963714600e-01,-4.748278558254241943e-01,2.251330018043518066e-01
8.143175244331359863e-01,-8.294184207916259766e-01,-9.077821373939514160e-01,3.421242535114288330e-01,-1.571666449308395386e-01
4.299958944320678711e-01,5.286544561386108398e-01,2.695663273334503174e-01,1.268267631530761719e-01,4.380553066730499268e-01
-4.276475869119167328e-03,-6.832281351089477539e-01,1.702905446290969849e-01,6.127970814704895020e-01,4.784696549177169800e-02
5.489721298217773438e-01,-1.122706681489944458e-01,-9.657860994338989258e-01,2.142182350158691406e+00,8.813289552927017212e-02
-5.865126252174377441e-01,5.232678353786468506e-02,-3.184369206428527832e-01,-1.579491496086120605e+00,2.823439836502075195e-01
-6.312043219804763794e-02,3.859120309352874756e-01,-1.256211400032043457e+00,-1.485466510057449341e-01,7.479839771986007690e-02
-7.138936519622802734e-01,-2.602885365486145020e-01,-1.955085843801498413e-01,-1.676452994346618652e+00,-2.659717798233032227e-01
6.201005578041076660e-01,4.072969853878021240e-01,9.330439567565917969e-02,1.233743280172348022e-01,4.025211334228515625e-01
-8.413181900978088379e-01,1.456982344388961792e-01,1.528605222702026367e+00,8.997850418090820312e-01,4.829886257648468018e-01
2.879574000835418701e-01,4.173498451709747314e-01,3.774211183190345764e-02,-1.207714557647705078e+00,4.618106484413146973e-01
-1.030069947242736816e+00,-3.292923271656036377e-01,-9.208115339279174805e-01,1.575269818305969238e+00,9.939311444759368896e-02
1.262318193912506104e-01,3.079346716403961182e-01,-3.492405414581298828e-01,-1.012919768691062927e-01,-3.215928673744201660e-01
-1.526555895805358887e+00,1.290467381477355957e-01,-7.419127225875854492e-01,8.171006441116333008e-01,3.093836009502410889e-01
-1.396384596824645996e+00,-1.025556683540344238e+00,5.489546060562133789e-01,-4.117785990238189697e-01,-2.229289412498474121e-01
-2.350336015224456787e-01,-1.716206818819046021e-01,1.759163498878479004e+00,-1.748879551887512207e-01,-7.358976006507873535e-01
5.975478887557983398e-02,7.014787793159484863e-01,-3.376231789588928223e-01,6.535372138023376465e-02,8.042231947183609009e-02
3.693430125713348389e-02,2.978642098605632782e-02,-1.117618799209594727e+00,1.167731046676635742e+00,2.198566943407058716e-01
5.224065482616424561e-02,-4.063852429389953613e-01,1.069454312324523926e+00,-4.667044579982757568e-01,5.883010625839233398e-01
-1.712579280138015747e-02,3.390968590974807739e-02,1.427142977714538574e+00,-3.189173340797424316e-01,5.991865396499633789e-01
2.982751131057739258e-01,-2.703088819980621338e-01,6.822388768196105957e-01,2.332640409469604492e+00,-3.077964484691619873e-01
-5.943008065223693848e-01,-7.369277477264404297e-01,1.602490305900573730e+00,-3.226177394390106201e-01,2.646307460963726044e-03
-2.647981941699981689e-01,1.749962270259857178e-01,-2.369876384735107422e+00,6.665985584259033203e-01,1.949744075536727905e-01
-2.206591516733169556e-02,-2.319503426551818848e-01,1.145380973815917969e+00,-1.724466562271118164e+00,-6.596612334251403809e-01
4.643990099430084229e-01,-2.511096186935901642e-03,2.331855773925781250e+00,4.689654409885406494e-01,-3.838081359863281250e-01
2.947859168052673340e-01,-9.175021201372146606e-02,8.534474968910217285e-01,1.772009730339050293e+00,-4.286617934703826904e-01
-1.068404555320739746e+00,-3.472312390804290771e-01,1.430746436119079590e+00,-7.504858970642089844e-01,3.499920368194580078e-01
1.147134155035018921e-01,-3.660517632961273193e-01,1.767362236976623535e+00,-6.978623270988464355e-01,4.231230020523071289e-01
-4.547324180603027344e-01,-3.149466812610626221e-01,1.085150361061096191e+00,5.613709688186645508e-01,-5.495861768722534180e-01
1.506377905607223511e-01,-6.783221662044525146e-02,4.530771672725677490e-01,-1.485612392425537109e+00,7.434919476509094238e-01
1.009922027587890625e-01,1.017179131507873535e+00,6.313571333885192871e-01,-1.039596915245056152e+00,3.394913077354431152e-01
3.542006015777587891e-01,-6.532198190689086914e-02,8.367210626602172852e-01,-3.845762312412261963e-01,-3.882040381431579590e-01
-8.694682717323303223e-01,-2.241820096969604492e-02,-1.097490310668945312e+00,9.087812900543212891e-01,1.355443447828292847e-01
-6.093728542327880859e-01,-7.089251875877380371e-01,1.653952449560165405e-01,1.348147630691528320e+00,1.018123701214790344e-01
-5.809592604637145996e-01,-6.640231013298034668e-01,-2.910845875740051270e-01,-2.191201448440551758e+00,-4.419907182455062866e-02
4.538581371307373047e-01,-1.278300583362579346e-01,1.354351758956909180e+00,-8.058985322713851929e-02,2.701245248317718506e-01
8.172868937253952026e-02,7.577466219663619995e-02,4.679102301597595215e-01,-1.735952138900756836e+00,-5.534877777099609375e-01
3.257176876068115234e-01,2.177949547767639160e-01,1.612756729125976562e+00,-1.388072609901428223e+00,-5.186845064163208008e-01
7.832957506179809570e-01,-4.301508963108062744e-01,-8.929265737533569336e-01,-2.744309306144714355e-01,9.526980109512805939e-03
-2.062920331954956055e-01,-5.708748698234558105e-01,-5.602662917226552963e-03,-2.386242628097534180e+00,-2.042306214570999146e-01
2.027213275432586670e-01,-1.404672145843505859e+00,8.130450248718261719e-01,8.860537409782409668e-01,2.277896851301193237e-01
2.982511520385742188e-01,1.835573911666870117e-01,5.041574239730834961e-01,1.981781601905822754e+00,-1.111984774470329285e-01
3.058649003505706787e-01,1.943412721157073975e-01,3.326172828674316406e-01,1.456657290458679199e+00,3.464574813842773438e-01
-7.314967513084411621e-01,-7.057263851165771484e-01,6.077890396118164062e-01,2.172391414642333984e+00,1.885971575975418091e-01
2.165242470800876617e-02,2.884461283683776855e-01,-1.011150717735290527e+00,3.038868606090545654e-01,-1.023072283715009689e-02
3.169734030961990356e-02,-2.581806182861328125e-01,7.769193649291992188e-01,1.016583919525146484e+00,-3.599942028522491455e-01
-2.976318299770355225e-01,-2.909111678600311279e-01,3.050169646739959717e-01,-1.575469493865966797e+00,-2.493220716714859009e-01
-3.281613290309906006e-01,1.238269954919815063e-01,-9.289610981941223145e-01,1.377325057983398438e+00,2.056744545698165894e-01
4.836432337760925293e-01,3.512915968894958496e-01,7.302485704421997070e-01,3.068191707134246826e-01,4.136358201503753662e-01
-2.721858322620391846e-01,-2.839515209197998047e-01,9.676801562309265137e-01,-2.605977468192577362e-02,-8.019704222679138184e-01
8.318887092173099518e-03,-6.480732932686805725e-03,8.656100630760192871e-01,5.522204637527465820e-01,9.378119707107543945e-01
-1.056541800498962402e+00,5.181156992912292480e-01,1.144364118576049805e+00,1.555425673723220825e-01,4.563635587692260742e-02
-3.582588732242584229e-01,-1.990566104650497437e-01,7.358525693416595459e-02,-5.896764397621154785e-01,-2.441884428262710571e-01
-6.963507533073425293e-01,-9.190530776977539062e-01,1.725904703140258789e+00,-2.386664599180221558e-01,1.126002818346023560e-01
2.689347565174102783e-01,3.512829542160034180e-01,9.232599139213562012e-01,-9.059218168258666992e-01,-5.708901882171630859e-01
-1.918552875518798828e+00,-7.279586791992187500e-02,-1.337731599807739258e+00,1.184823632240295410e+00,4.015467315912246704e-02
2.817925624549388885e-02,-2.802267670631408691e-01,-2.402156293392181396e-01,1.144751429557800293e+00,2.492223680019378662e-01
-1.645066440105438232e-01,-1.228902488946914673e-01,6.109625101089477539e-01,-2.167854785919189453e+00,-2.228965014219284058e-01
3.621846437454223633e-01,2.947961986064910889e-01,7.182455658912658691e-01,1.465389370918273926e+00,-1.917080283164978027e-01
4.956958591938018799e-01,2.295808494091033936e-01,-2.111597508192062378e-01,-1.432826757431030273e+00,2.668998539447784424e-01
-8.593180030584335327e-02,-9.582787156105041504e-01,6.396317481994628906e-02,1.472906470298767090e+00,6.551590561866760254e-02
-3.654839992523193359e-01,5.922754853963851929e-02,7.394559979438781738e-01,-6.667794585227966309e-01,5.283715724945068359e-01
1.935305888764560223e-03,2.790787220001220703e-01,1.978340387344360352e+00,-5.128732919692993164e-01,-3.689997792243957520e-01
-5.587859153747558594e-01,-2.980987541377544403e-02,1.327910900115966797e+00,-1.452072143554687500e+00,1.741347610950469971e-01
2.388682961463928223e-01,4.343995451927185059e-01,1.262904286384582520e+00,-1.370713710784912109e+00,-3.874354660511016846e-01
7.713723182678222656e-02,-2.076106369495391846e-01,-1.272585153579711914e+00,2.028523921966552734e+00,4.321018606424331665e-02
6.485200524330139160e-01,5.980874300003051758e-01,7.243049740791320801e-01,-1.583456873893737793e+00,-2.360972017049789429e-01
9.996222257614135742e-01,2.460801452398300171e-01,-4.059167802333831787e-01,-1.216459199786186218e-01,1.668227016925811768e-01
3.494283258914947510e-01,1.891572028398513794e-01,7.054806351661682129e-01,2.067264914512634277e-01,4.824009239673614502e-01
-1.939286738634109497e-01,2.837074697017669678e-01,-9.748367965221405029e-02,-4.840033948421478271e-01,1.085726022720336914e-01
1.616400182247161865e-01,2.337908893823623657e-01,8.121526241302490234e-01,-1.358880400657653809e+00,-4.515509009361267090e-01
-9.534062743186950684e-01,-2.578504979610443115e-01,8.713722825050354004e-01,7.907543182373046875e-01,2.014029771089553833e-01
5.343837141990661621e-01,6.329825520515441895e-02,-1.603819012641906738e+00,1.471619844436645508e+00,2.055257111787796021e-01
-7.112204432487487793e-01,-1.817418187856674194e-01,1.177801251411437988e+00,1.449800133705139160e+00,1.288031935691833496e-01
-2.035734355449676514e-01,4.355215728282928467e-01,1.314867734909057617e+00,-1.314575433731079102e+00,-5.279620885848999023e-01
1.441896259784698486e-01,3.501458466053009033e-01,8.428782820701599121e-01,-1.321426630020141602e+00,-3.939343690872192383e-01
7.136421203613281250e-01,7.143583297729492188e-01,5.976994037628173828e-01,-1.074849843978881836e+00,4.884119033813476562e-01
-5.614549517631530762e-01,5.923742055892944336e-01,-1.772956252098083496e-01,1.006247520446777344e+00,1.326635200530290604e-02
-1.480938792228698730e+00,-6.146003603935241699e-01,7.946925759315490723e-01,-7.656983733177185059e-01,-9.657124429941177368e-02
6.940239071846008301e-01,-1.134547069668769836e-01,-1.556253314018249512e+00,6.050886511802673340e-01,4.396137595176696777e-02
5.867410302162170410e-01,5.420598387718200684e-01,-6.269851326942443848e-01,8.425548076629638672e-01,5.287255048751831055e-01
-1.432165384292602539e+00,-7.022500634193420410e-01,1.201060175895690918e+00,-1.018259763717651367e+00,-1.270704865455627441e-01
-5.141329765319824219e-01,-7.460371255874633789e-01,8.245180249214172363e-01,1.983927190303802490e-01,-5.848239064216613770e-01
6.910582780838012695e-01,1.231416389346122742e-01,-2.906842827796936035e-01,1.767320334911346436e-01,2.084617614746093750e-01
2.342939525842666626e-01,3.941839039325714111e-01,6.207746267318725586e-01,2.136885970830917358e-01,4.681426882743835449e-01
-1.060770273208618164e+00,-5.024073719978332520e-01,-3.781184554100036621e-01,-3.818775713443756104e-01,3.603604435920715332e-01
-1.532094597816467285e+00,-5.955801606178283691e-01,4.721997976303100586e-01,-8.466230630874633789e-01,-6.565759181976318359e-01
-4.364716410636901855e-01,-5.383460521697998047e-01,-5.273729935288429260e-02,1.562242627143859863e+00,-2.013249844312667847e-01
5.448858737945556641e-01,4.292349219322204590e-01,2.207743972539901733e-01,-8.683910369873046875e-01,2.253864556550979614e-01
7.155491709709167480e-01,-2.745647430419921875e-01,-8.259902000427246094e-01,8.953375816345214844e-01,1.025000959634780884e-01
3.719573318958282471e-01,9.052360653877258301e-01,-8.660690858960151672e-03,-1.634456276893615723e+00,4.327224195003509521e-01
1.235056743025779724e-01,1.432157009840011597e-01,1.781880021095275879e+00,-1.099677532911300659e-01,-5.387089252471923828e-01
-2.683388888835906982e-01,7.500962167978286743e-02,3.284217119216918945e-01,-1.463607996702194214e-01,-4.219376947730779648e-03
1.156639680266380310e-01,2.120913118124008179e-01,9.285356998443603516e-01,-1.491475012153387070e-02,5.425497293472290039e-01
1.019585728645324707e-01,-3.504529893398284912e-01,-1.579748272895812988e+00,1.297717452049255371e+00,4.604808241128921509e-02
-1.817223131656646729e-01,-5.055905580520629883e-01,-4.011606574058532715e-01,-2.940107822418212891e+00,-5.043821036815643311e-02
2.075779289007186890e-01,1.319817006587982178e-01,7.063100337982177734e-01,1.108978629112243652e+00,-3.494710326194763184e-01
-2.376105487346649170e-01,4.863691329956054688e-01,1.624993383884429932e-01,8.343611359596252441e-01,4.194000661373138428e-01
-1.600661128759384155e-02,-7.576084136962890625e-01,-2.145018428564071655e-01,1.665834546089172363e+00,3.463366031646728516e-01
3.746570646762847900e-01,4.640562087297439575e-02,-5.463367700576782227e-01,-2.231235355138778687e-01,6.538205593824386597e-02
-1.129844307899475098e+00,2.673880010843276978e-02,-1.242996811866760254e+00,1.754323124885559082e+00,1.582732796669006348e-01
-2.174545526504516602e-01,-8.952642977237701416e-02,2.165457725524902344e+00,-6.389222145080566406e-01,-6.583782434463500977e-01
-9.029064178466796875e-01,2.530284821987152100e-01,-8.476571440696716309e-01,9.647548794746398926e-01,1.768807470798492432e-01
5.410881638526916504e-01,1.224482357501983643e-01,-1.403743505477905273e+00,8.533529639244079590e-01,2.592378854751586914e-01
-4.861720502376556396e-01,3.711468875408172607e-01,3.056025028228759766e+00,1.875689951702952385e-03,-6.203304529190063477e-01
-6.537767052650451660e-01,9.914239048957824707e-01,4.039673805236816406e-01,-3.036876618862152100e-01,2.076931744813919067e-01
-3.138043284416198730e-01,7.498050928115844727e-01,2.878487408161163330e-01,-2.556982636451721191e-01,5.659807324409484863e-01
-2.505605481564998627e-02,-2.196538299322128296e-01,2.860290706157684326e-01,-2.215293645858764648e+00,5.980929136276245117e-01
6.568080782890319824e-01,-3.039913177490234375e-01,6.399844288825988770e-01,9.753706306219100952e-02,-3.113291263580322266e-01
6.352054476737976074e-01,-1.524439454078674316e-01,9.913453459739685059e-01,1.745463609695434570e+00,-3.557373881340026855e-01
1.470866799354553223e-01,4.307035803794860840e-01,1.019055604934692383e+00,1.895129084587097168e-01,7.175065875053405762e-01
-2.102616071701049805e+00,4.011255204677581787e-01,-4.617924094200134277e-01,4.710540771484375000e-01,-1.325584948062896729e-01
4.523860216140747070e-01,1.366776078939437866e-01,-2.421792745590209961e-01,-1.654098033905029297e-01,-1.613468490540981293e-02
-5.375255346298217773e-01,7.659801840782165527e-01,1.124061107635498047e+00,-1.565458297729492188e+00,2.020580023527145386e-01
-5.152559876441955566e-01,7.667740583419799805e-01,1.175351262092590332e+00,-8.786559849977493286e-02,2.744685709476470947e-01
5.587366595864295959e-02,2.649967372417449951e-01,-1.426421880722045898e+00,9.659426808357238770e-01,2.062513679265975952e-01
-2.743987441062927246e-01,3.279414772987365723e-02,-1.267129182815551758e+00,2.117632389068603516e+00,8.599136024713516235e-02
1.997669488191604614e-01,1.574241071939468384e-01,1.379122614860534668e+00,-2.193370819091796875e+00,-5.721483230590820312e-01
1.645563244819641113e-01,-1.459732800722122192e-01,3.147707700729370117e+00,3.888988494873046875e-01,-3.608511388301849365e-01
-5.770013332366943359e-01,1.935965865850448608e-01,4.538228511810302734e-01,-3.393673896789550781e-01,-3.333521485328674316e-01
-7.485223412513732910e-01,3.282106518745422363e-01,4.341758489608764648e-01,1.165934443473815918e+00,4.443262815475463867e-01
1.923443824052810669e-01,1.094461530447006226e-01,-4.113544821739196777e-01,1.997985482215881348e+00,1.791770905256271362e-01
-1.066256523132324219e+00,-4.566197693347930908e-01,-4.564665853977203369e-01,-1.421493411064147949e+00,-4.056417644023895264e-01
-8.131937980651855469e-01,-7.670372128486633301e-01,1.043353557586669922e+00,-1.272123932838439941e+00,-1.496865451335906982e-01
-1.354067306965589523e-02,-8.623751252889633179e-02,-1.155161976814270020e+00,1.568901300430297852e+00,1.936498582363128662e-01
-6.052407622337341309e-01,2.189470976591110229e-01,1.090648889541625977e+00,2.868121862411499023e-02,4.656703472137451172e-01
-1.094875335693359375e+00,7.564268708229064941e-01,6.808511614799499512e-01,-4.899157881736755371e-01,2.498410493135452271e-01
1.357160806655883789e-01,8.543492853641510010e-02,-1.322940468788146973e+00,1.217072606086730957e+00,1.411479115486145020e-01
-3.783376812934875488e-01,-4.491633176803588867e-01,3.274559676647186279e-01,-2.661132335662841797e+00,-2.112353295087814331e-01
-3.496447950601577759e-02,1.002569794654846191e+00,8.687897324562072754e-01,7.437781095504760742e-01,1.157514564692974091e-02
-1.191339120268821716e-01,6.575859338045120239e-02,2.889017164707183838e-01,-1.154457405209541321e-01,1.987002417445182800e-02
-5.195083022117614746e-01,-6.192119792103767395e-02,9.794322252273559570e-01,-2.952366769313812256e-01,2.199498116970062256e-01
3.575368225574493408e-01,-2.569647431373596191e-01,-5.869594216346740723e-01,1.786862373352050781e+00,8.097817748785018921e-02
-1.226326823234558105e-02,-9.593176245689392090e-01,-1.297354251146316528e-01,1.324141025543212891e+00,-4.651386737823486328e-01
3.072648346424102783e-01,9.416847825050354004e-01,2.301597148180007935e-01,-1.363441705703735352e+00,3.059385158121585846e-02
5.349660515785217285e-01,-4.312208890914916992e-01,4.277892112731933594e-01,1.106296300888061523e+00,-3.197217583656311035e-01
-7.097377628087997437e-02,-2.087086588144302368e-01,4.071042835712432861e-01,-1.635021209716796875e+00,-5.952416062355041504e-01
-6.921200156211853027e-01,-4.952348470687866211e-01,1.158201336860656738e+00,1.328332901000976562e+00,2.497734278440475464e-01
3.893635272979736328e-01,-6.454799175262451172e-01,-2.485854327678680420e-01,1.551402688026428223e+00,3.564557060599327087e-02
1.074463948607444763e-01,8.408116698265075684e-01,6.576044559478759766e-01,-1.046253204345703125e+00,7.031127810478210449e-01
-4.258484244346618652e-01,9.209787249565124512e-01,-7.331358194351196289e-01,-4.454690814018249512e-01,3.819825053215026855e-01
2.464161962270736694e-01,1.275440454483032227e-01,7.949866652488708496e-01,-1.187884211540222168e+00,6.687628626823425293e-01
-4.568012356758117676e-01,3.288192451000213623e-01,1.086422920227050781e+00,-1.223308205604553223e+00,3.207191526889801025e-01
-2.547221183776855469e-01,8.255926370620727539e-01,1.078421950340270996e+00,-1.706293225288391113e-01,-2.733741700649261475e-01
-3.323530256748199463e-01,2.665312290191650391e-01,1.283115625381469727e+00,1.236873567104339600e-01,-5.068524479866027832e-01
-1.252556204795837402e+00,-8.450946807861328125e-01,1.853073358535766602e+00,2.084424942731857300e-01,-1.113810949027538300e-02
1.883518695831298828e-02,-4.866339862346649170e-01,8.543330430984497070e-02,-1.632982611656188965e+00,-4.525615572929382324e-01
2.280981242656707764e-01,-7.293143272399902344e-01,2.421795725822448730e-01,1.457683682441711426e+00,8.129262924194335938e-02
5.327079296112060547e-01,-3.251325786113739014e-01,-1.587503194808959961e+00,7.829361557960510254e-01,2.799804136157035828e-02
2.984744608402252197e-01,1.759716868400573730e-01,1.162651330232620239e-01,1.596942782402038574e+00,4.994913935661315918e-01
-9.944242984056472778e-02,2.882076203823089600e-01,4.526163935661315918e-01,-3.582686558365821838e-02,3.336736559867858887e-01
-3.701376542448997498e-02,-9.767352342605590820e-01,8.870443105697631836e-01,1.117796659469604492e+00,-3.800782561302185059e-01
5.234985947608947754e-01,5.640861392021179199e-01,9.248053431510925293e-01,2.119156599044799805e+00,-8.702586591243743896e-02
4.916715323925018311e-01,1.671351641416549683e-01,-2.790764570236206055e-01,-1.418637871742248535e+00,2.172389626502990723e-01
-2.632589638233184814e-01,6.839454174041748047e-01,1.256089806556701660e+00,-1.835064768791198730e+00,3.547536134719848633e-01
5.445131659507751465e-01,1.336647719144821167e-01,-6.011188626289367676e-01,-8.954143524169921875e-01,1.190825551748275757e-01
2.819764316082000732e-01,9.096992760896682739e-02,6.872450113296508789e-01,8.712885379791259766e-01,7.292004227638244629e-01
-5.525357723236083984e-01,8.099077939987182617e-01,-9.741458296775817871e-01,6.505954861640930176e-01,1.241107843816280365e-02
-3.889307379722595215e-01,-4.325493872165679932e-01,1.071301102638244629e+00,-3.719761595129966736e-02,-6.173223257064819336e-01
-3.695264756679534912e-01,8.200454711914062500e-01,-1.121327996253967285e+00,2.425619810819625854e-01,2.943493723869323730e-01
-4.800689220428466797e-01,-2.024696916341781616e-01,-2.866926491260528564e-01,1.863614916801452637e+00,-6.017237436026334763e-03
8.126061558723449707e-01,1.189515367150306702e-01,-2.769831418991088867e-01,-6.331211924552917480e-01,1.823533028364181519e-01
1.210082173347473145e-01,-2.207413613796234131e-01,1.914989709854125977e+00,1.440006941556930542e-01,6.883390545845031738e-01
-7.811771631240844727e-01,-7.406272888183593750e-01,-4.521764516830444336e-01,1.816246628761291504e+00,-2.018026560544967651e-01
3.176876306533813477e-01,-3.757799267768859863e-01,-7.873283624649047852e-01,8.046456575393676758e-01,-1.622203737497329712e-02
-8.048143237829208374e-02,1.937079578638076782e-01,-8.428799510002136230e-01,7.014984488487243652e-01,1.639179140329360962e-01
-1.952248811721801758e-02,-4.592039808630943298e-02,1.119328498840332031e+00,-1.575682610273361206e-01,3.782455623149871826e-01
9.442710131406784058e-02,-1.442929822951555252e-02,-8.533796668052673340e-01,1.167005777359008789e+00,4.274918884038925171e-02
-8.571078181266784668e-01,-7.236305624246597290e-02,1.554876446723937988e+00,-1.141354084014892578e+00,4.584541618824005127e-01
9.034896641969680786e-02,4.417058229446411133e-01,8.114833235740661621e-01,2.376493662595748901e-01,5.437224507331848145e-01
8.808037638664245605e-01,-1.966823637485504150e-02,-9.793620109558105469e-01,4.962782859802246094e-01,1.148371100425720215e-01
-7.117187976837158203e-01,2.794003188610076904e-01,9.001998901367187500e-01,9.532619118690490723e-01,4.995439052581787109e-01
2.580207884311676025e-01,3.658193945884704590e-01,-3.130365610122680664e-01,5.860469937324523926e-01,2.147289961576461792e-01
1.934904977679252625e-02,4.003544151782989502e-01,1.379017472267150879e+00,1.577023744583129883e+00,-2.278111875057220459e-01
-8.136469721794128418e-01,4.606754183769226074e-01,1.170468449592590332e+00,1.112354636192321777e+00,3.609286248683929443e-01
-1.620225787162780762e+00,-4.255516529083251953e-01,1.253252267837524414e+00,9.671603143215179443e-02,5.829062685370445251e-02
-4.595262706279754639e-01,-4.535109996795654297e-01,-4.832556471228599548e-02,-1.623966932296752930e+00,-4.306358993053436279e-01
5.416685938835144043e-01,8.659462928771972656e-01,-5.257433056831359863e-01,1.531607270240783691e+00,7.206099629402160645e-01
-3.308666869997978210e-02,5.110541731119155884e-02,-1.208938807249069214e-01,7.066427469253540039e-01,1.870686747133731842e-02
8.190401196479797363e-01,1.695250421762466431e-01,4.012663662433624268e-01,-1.335032343864440918e+00,9.519785642623901367e-02
9.198714047670364380e-03,-7.165663242340087891e-01,1.028820395469665527e+00,1.354012370109558105e+00,1.470974981784820557e-01
-1.973396986722946167e-01,3.743633031845092773e-01,7.124066352844238281e-02,1.460135102272033691e+00,4.067207872867584229e-01
5.822030901908874512e-01,2.195982933044433594e-01,-1.883315891027450562e-01,5.264796614646911621e-01,2.873758077621459961e-01
-2.577866911888122559e-01,5.388575792312622070e-01,5.843629240989685059e-01,1.343244910240173340e-01,1.538579612970352173e-01
2.000208050012588501e-01,-3.982747793197631836e-01,-5.920377969741821289e-01,1.055549263954162598e+00,2.599497735500335693e-01
-4.489995911717414856e-02,-3.458444178104400635e-01,-3.846362233161926270e-01,1.800766825675964355e+00,-3.505536913871765137e-02
-3.778893500566482544e-02,-1.767956465482711792e-01,1.357428669929504395e+00,-2.022638797760009766e+00,4.903271794319152832e-01
4.952158629894256592e-01,-3.212744891643524170e-01,1.699944019317626953e+00,-2.500817775726318359e-01,-3.905945420265197754e-01
